sentence,language,contributor_id,gender,age_group,voice_clip,duration,Region
Mu ndagaano abalimi gye baakola mwalimu ki?,Luganda,1027,Male,18-29,yogera_text_audio_20240525_132526.571926_2772.wav,0.001666667,Western
Kiki ekiyinza okutuukawo singa osimba obukopa ku ttaka ly'olunnyo?,Luganda,3303,Male,18-29,yogera_text_audio_20241111_083532.397771_24068.wav,0.001666667,Western
Ebivudde mu kulima bye bayita amakungula.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_080241.298247_2497.wav,0.000833333,Western
Omuntu alina abasirikale abanafu mu mubiri asobola okukwatibwa mangu endwadde.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_095453.116730_2683.wav,0.0025,Western
Abalwadde b'akawuka ka ssenyiga omukambwe abalala balangiriddwa leero.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_124604.456952_2669.wav,0.002222222,Western
Bulijjo abaana balya bubi ku ssomero lyammwe.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_091226.374656_2564.wav,0.001111111,Western
Mbadde sirabangako bayizi basomera wansi w'omiti.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_092252.565747_2551.wav,0.001666667,Western
Ettooke lisobola okuvunda singa liba literekeddwa okumala ebbanga ddene.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_080753.147762_53488.wav,0.001388889,Western
Bwe ntunuulira abalimi bonna ndaba bamalirivu.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_081551.500307_2506.wav,0.001111111,Western
Tulina okwegendereza okwewala okusaasaana kw'endwadde.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_124429.654761_2677.wav,0.001111111,Western
Kasooli ayinza kukungulwa atya okutuuka ku mutindo gw'akatale?,Luganda,3290,Male,18-29,yogera_text_audio_20241111_094921.234924_55635.wav,0.002222222,Western
Pulezindenti Museveni yasabye abazadde okwewola ssente basobole okusomesa abaana.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_092435.153988_2620.wav,0.001666667,Western
Ssaagala muntu atamanyi kuwandiika bulungi lulimi lwe lunnansi.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_091038.206732_2617.wav,0.001388889,Western
Leero bwe biba bigaanye okulima tokuvaako naye lemerako.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_094122.130005_2514.wav,0.001666667,Western
Ntabula ya ddagala ki esinga okutta omuddo mu nnimiro ya kasooli?,Luganda,3282,Male,18-29,yogera_text_audio_20241111_073951.360306_53005.wav,0.001388889,Western
Lwaki taaba wo tomutunda lumu yenna?,Luganda,3294,Male,18-29,yogera_text_audio_20241111_090525.894581_15479.wav,0.001111111,Western
Nnina essanyu kubanga ente yange yazadde bubiri.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_092556.836567_5075.wav,0.001111111,Western
Mpulira omubiri tegukyasobola kulima.,Luganda,1047,Male,18-29,yogera_text_audio_20240526_090308.102120_2490.wav,0.001388889,Western
Nze sisobola kulya ssente za bisale bya ssomero kuba mmanyi ssente bwe zimenya okukola.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_115845.237898_2588.wav,0.001944444,Western
Yaddamu dda okulya omusawo bye yamugaana!,Luganda,1024,Male,18-29,yogera_text_audio_20240525_092016.918370_2702.wav,0.001388889,Western
Naye lwaki abasomesa basasulwa omusaala mutono ate ne gulwayo?,Luganda,1027,Male,18-29,yogera_text_audio_20240525_105704.067084_2528.wav,0.0025,Western
Tteeka eddagala ly'ebiwuka erya ridomil mu nnimiro oluvannyuma lwa wiiki bbiri ng'omalirizza okusiga.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_090738.309320_54040.wav,0.001944444,Western
Obote y'omu ku bayizi abaasomerako mu ssomero lino.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_105118.810489_2544.wav,0.001111111,Western
Poliisi yakutte omusomesa eyasobezza ku muwala w'omukulu w'essomero.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_103348.756087_2576.wav,0.0025,Western
Lwaki oyagala nnyo okusumagirira mu kibiina?,Luganda,1045,Male,18-29,yogera_text_audio_20240526_103414.862595_2553.wav,0.001111111,Western
Ennyange tezikyalabika mu nte zange.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_120055.541295_2755.wav,0.001111111,Western
Twasemba okulima ebijanjaalo emyaka etaano emabega.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_094821.064806_2489.wav,0.001111111,Western
Amagezi ge nfunye mu kulima ssigatenda!,Luganda,1027,Male,18-29,yogera_text_audio_20240525_093626.325171_2738.wav,0.001111111,Western
"Omwana oyo alina effujjo, tayagala banne batuule ku ntebe mu kibiina.",Luganda,1023,Male,18-29,yogera_text_audio_20240525_133927.874775_2535.wav,0.003055556,Western
Ennaku zino abantu bafa nnyo omusaayi okwekwata era nga bufuuse bulwadde kattira.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_131357.689205_2694.wav,0.0025,Western
Batuleetedde okutta ebintu byaffe.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_124832.557835_34325.wav,0.000555556,Western
Omusawo yatusomesezza ku bye tulina okulya.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_083643.033173_2704.wav,0.001111111,Western
Njagala kufunayo akadde nnoonyeze nnandigoye wange akatale.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_095803.671482_15189.wav,0.001388889,Western
Embwa yange erina omuze gw'okuleka ebyoya mu nsawo.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_075930.296640_43461.wav,0.001388889,Western
Abalimi bangi tebamanyi kiyitibwa kugattako mutindo.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_075204.082665_2741.wav,0.000833333,Western
Bwolima abalala bye balima oyinza okufiirwa.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_091506.816936_46941.wav,0.001666667,Western
Embeera y'obudde teri mulimi agirinako buyinza.,Luganda,3294,Male,18-29,yogera_text_audio_20241111_080256.278422_23480.wav,0.001111111,Western
Okulima kwannema ettaka ne ndipangisa abalina amaanyi.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_094221.409756_2426.wav,0.001388889,Western
Agasigalawo agaguza ne gavumenti.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_075453.672699_34130.wav,0.001111111,Western
Nnina okulunda ku ndiga nga ssinnafa.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_100928.643066_2487.wav,0.001388889,Western
Akakiiko akavunaanyizibwa ku byobulamu kalambudde eddwaliro erizimbiddwa e Mbale.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_131909.076329_2624.wav,0.0025,Western
Be nnima nabo bonna banneesiimisa.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_092435.141005_2751.wav,0.000833333,Western
Abayeekera mbu nabo balima mu nsiko eyo.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_081201.249258_3666.wav,0.000833333,Western
Nze kati ndaba obulimi gwe mulimi ogutayinza kuvaawo.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_120137.121084_2767.wav,0.001944444,Western
Obote y'omu ku bayizi abaasomerako mu ssomero lino.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_084541.105067_2544.wav,0.001111111,Western
Nayagadde nammwe mbawe ku nsigo za vvanira.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_094324.516557_27929.wav,0.001111111,Western
Apollo Kaggwa yali musajja musomesa mulungi.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_093438.074909_2619.wav,0.000833333,Western
Buli mulimi yandigenzeeko mu musomo waakiri gumu mu mwaka.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_095401.083478_2448.wav,0.001388889,Western
Si minnandi gyokka n'emizanyambwa.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_091622.044893_47381.wav,0.001111111,Western
Obulwadde bwa mukenenya tebukyatiisa nnyo ennaku zino.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_072641.421138_2628.wav,0.001111111,Western
Ebibalo bino bisumbuwa abalimi.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_122509.517012_43195.wav,0.000833333,Western
Minisita atandise okulambula amasomero alabe embeera mwe gakolera.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_075723.277361_2572.wav,0.001388889,Western
Abakyala bajja kusobola okufuna ebyobulamu ku bwereere ebinaalongoosa obulamu bwabwe.,Luganda,1023,Male,18-29,yogera_text_audio_20240525_131856.269494_2712.wav,0.003611111,Western
Ebikuta bya muwogo ne lumonde byonna birungi ku mbizzi.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_093625.611670_2723.wav,0.000833333,Western
Abalwadde ba kkookolo beetaaga obujjanjabi obulungi.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_081547.521914_2670.wav,0.001111111,Western
Bw'oba okolola n'olaba omusaayi ddukirawo mu ddwaliro kuba tekisangika.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_103216.337830_2698.wav,0.001944444,Western
Ettaka mulirimireko baleme kulitunda.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_115916.928798_2488.wav,0.001111111,Western
"Ettaka bwe liba nga ggimu, teweetaaga bigimusa bya enyaanya.",Luganda,3303,Male,18-29,yogera_text_audio_20241111_084421.505120_45506.wav,0.001666667,Western
Omukulu wa disitulikiti yawadde abasomesa ebigezo naye baabigudde.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_092447.052133_2614.wav,0.002222222,Western
Ensigo za chia zisobola okugumira ekyeeya ekiwaanvu.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_120802.010248_44955.wav,0.001111111,Western
Nze nnali mumalirivu nnyo era nze nnasooka okulima katunguluccumu ku mutala guno.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_120436.911397_16026.wav,0.002777778,Western
Nange mbadde mmanyi nviiriddemu awo mu makungula ku luno.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_122733.339599_3971.wav,0.001944444,Western
Ppamba bamulonda ne bamwawula.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_075123.987922_28375.wav,0.000833333,Western
Abakulembeze ba disitulikiti tebaasoose kumanya nga minisita ajja kulambula amasomero.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_104058.408685_2573.wav,0.0025,Western
Weewale nnyo obutagimusa ddoodo wo.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_092435.256453_16534.wav,0.000833333,Western
Bwe nvaawo ate nga mulima birala!,Luganda,3294,Male,18-29,yogera_text_audio_20241111_093344.556457_7281.wav,0.000833333,Western
Bw'oba okolola n'olaba omusaayi ddukirawo mu ddwaliro kuba tekisangika.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_095141.009126_2698.wav,0.003333333,Western
Bw'oba okolola n'olaba omusaayi ddukirawo mu ddwaliro kuba tekisangika.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_115241.309274_2698.wav,0.001666667,Western
Abapakasi mu nnimiro tebalina kukozesebwa nga baddu.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_134535.086567_2769.wav,0.001944444,Western
Ente zange nze kennyini nze nzitemera ebisagazi ne zirya.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_083227.201575_2752.wav,0.001111111,Western
Gavumenti tefuddeeyo kuwa balimi nsingo ya kasooli ntuufu.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_104202.482271_2462.wav,0.002222222,Western
Abalwadde ba kkookolo beetaaga obujjanjabi obulungi.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_130647.659578_2670.wav,0.001388889,Western
Kiva ku ki lumonde okugaana okuteekako?,Luganda,1045,Male,18-29,yogera_text_audio_20240526_080548.776112_2500.wav,0.001111111,Western
Kati ndowooza abalimi bonna bamanyi bye tuyitamu.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_113422.809480_2743.wav,0.001111111,Western
Abasawo balina okwewala okusemberera abalwadde.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_104047.393898_2646.wav,0.001111111,Western
Omusomesa omupya tayagalira ddala muntu akuba baana ku ssomero.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_104557.496037_2569.wav,0.001944444,Western
Ankubidde essimu mbu ŋŋende nnime ewuwe.,Luganda,3303,Male,18-29,yogera_text_audio_20241111_082817.696222_28143.wav,0.001388889,Western
Minisita w'ebyobulamu yasabye abazadde okuzaalira mu malwaliro agamanyikiddwa.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_080723.830464_2626.wav,0.001666667,Western
Abalimi balina kukola ki okwewala okugengewala kwa muwogo?,Luganda,1036,Male,18-29,yogera_text_audio_20240526_082734.147728_2475.wav,0.001666667,Western
Abasawo b'ebisolo bayambye abalunzi okwetooloola eggwanga lyonna.,Luganda,1036,Male,18-29,yogera_text_audio_20240526_114435.816737_2649.wav,0.002222222,Western
Nnali sikimanyi nti Kabaka wa Buganda asobola okwogera Oluzungu olulungi bwe lutyo!,Luganda,1019,Male,18-29,yogera_text_audio_20240525_133854.735880_2547.wav,0.002777778,Western
Nguze nnyo ettaka lingi nga ndipangisa abalimi.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_123004.700313_11795.wav,0.001666667,Western
Ssente mmeka ezirina okulima yiika y'entula?,Luganda,1043,Male,18-29,yogera_text_audio_20240526_133745.938279_2456.wav,0.001111111,Western
Nnalaba ekimuli ekisooka.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_094123.218171_29704.wav,0.000833333,Western
Kusoomoozebwa ki kw'osanga mu kunoonyeza ebijanjaalo akatale mu disitulikiti?,Luganda,3290,Male,18-29,yogera_text_audio_20241111_082916.086441_53399.wav,0.003333333,Western
Abaana balina okusomesebwa ku ngeri y'okwewalamu akawuka ka siriimu ne basigala nga balamu.,Luganda,1019,Male,18-29,yogera_text_audio_20240525_123218.070800_2717.wav,0.003055556,Western
Amagezi ge nfunye mu kulima ssigatenda!,Luganda,1036,Male,18-29,yogera_text_audio_20240526_102814.857856_2738.wav,0.001111111,Western
Abalwadde bangi bavudde mu bulamu bw'ensi eno lwa kwediima kw’abasawo.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_075204.065997_2651.wav,0.001388889,Western
Abaana abawala bayise okusinga abalenzi mu bigezo by'omwaka guno.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_094236.957191_2546.wav,0.001388889,Western
Mu kifo kino mulimiddewo ebintu bingi.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_084049.941873_43802.wav,0.001111111,Western
Abasawo bajja kufuna entambula ey'obwereere okutuuka ku malwaliro.,Luganda,1047,Male,18-29,yogera_text_audio_20240526_093223.437534_2659.wav,0.001666667,Western
Pulezindenti Museveni yali afaayo nnyo ku masomero ga gavumenti naye kati yakoowa.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_100325.678611_2543.wav,0.001666667,Western
Tokimanyi nti abalimi mu biseera by'enkuba basiiba mu nnimiro?,Luganda,1019,Male,18-29,yogera_text_audio_20240525_111107.632177_2453.wav,0.001666667,Western
Njagala kwebaza balimi olw'okumpa omukisa guno mbasomese.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_074257.592150_2493.wav,0.001111111,Western
Lwaki abantu tebettanidde kuteeka bigimusa mu bikajjo?,Luganda,1019,Male,18-29,yogera_text_audio_20240525_124822.380340_2469.wav,0.001944444,Western
Abavubuka nno baagala okulima ensangi zino!,Luganda,1027,Male,18-29,yogera_text_audio_20240525_120055.524663_2440.wav,0.001111111,Western
Abalwadde abalimu ekiddukano bayinza okukiggya mu mmere etaliimu nnyo bigonza lubuto.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_131414.636141_2672.wav,0.001666667,Western
Omuntu alina abasirikale abanafu mu mubiri asobola okukwatibwa mangu endwadde.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_141338.044193_2683.wav,0.001944444,Western
Ebivudde mu kulima bye bayita amakungula.,Luganda,1031,Male,18-29,yogera_text_audio_20240525_095638.795243_2497.wav,0.001111111,Western
Abakulu b’amasomero abasinga mu disitulikiti y'e Mubende tebalina ddiguli esooka.,Luganda,1046,Male,18-29,yogera_text_audio_20240526_095519.044343_2550.wav,0.002222222,Western
Olina okumanya obulungi bw'omusaayi n'amazzi by’olina mu mubiri.,Luganda,1043,Male,18-29,yogera_text_audio_20240526_125204.417386_2699.wav,0.001666667,Western
Abagula kivuuvu basaanye beekube mu mitima batuwe ku ssente eziwera.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_075839.916460_16452.wav,0.002222222,Western
Kati we bituuse omulimi alina kubivaako buvi.,Luganda,3294,Male,18-29,yogera_text_audio_20241111_084709.137691_22361.wav,0.001111111,Western
Abalunda embizzi beeraliikirivu olw'omusujja oguwuliddwa ku muliraano.,Luganda,1045,Male,18-29,yogera_text_audio_20240526_102839.741049_2495.wav,0.002222222,Western
Obungi bw'ebibala bwe nkungula bukendedde.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_085214.699449_22733.wav,0.001944444,Western
Ekitiko ekinene kye bayita ggudu okimanyi?,Luganda,1043,Male,18-29,yogera_text_audio_20240526_133508.017580_2725.wav,0.001388889,Western
Ebikozesebwa mu kulima kyetutumula bya bbeyi nnyo.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_081602.751177_35511.wav,0.001111111,Western
Apollo Kaggwa yali musajja musomesa mulungi.,Luganda,1024,Male,18-29,yogera_text_audio_20240525_094639.774130_2619.wav,0.001111111,Western
Kiki ekiviirako ebikoola by'obutunda okufuuka ebya kyenvu?,Luganda,3282,Male,18-29,yogera_text_audio_20241111_080454.485903_20853.wav,0.001388889,Western
Olowooza lumonde akulira bbanga ki?,Luganda,1043,Male,18-29,yogera_text_audio_20240526_085414.440223_2729.wav,0.000833333,Western
Ebiwuka bitta emwaanyi oluusi.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_073951.399461_36429.wav,0.000833333,Western
Basuubuzi ki abasinga okusuubula ebijanjaalo mu Uganda?,Luganda,1045,Male,18-29,yogera_text_audio_20240526_080548.760875_2477.wav,0.001111111,Western
Abapakasi mu nnimiro tebalina kukozesebwa nga baddu.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_122708.455820_2769.wav,0.001666667,Western
Ennyaanya tegeetaaga kufukirila nnyo.,Luganda,3294,Male,18-29,yogera_text_audio_20241111_074726.196911_38748.wav,0.000555556,Western
Bitundu ki ebisinga okuddamu ppamba mu yuganda?,Luganda,3303,Male,18-29,yogera_text_audio_20241111_085426.956756_8186.wav,0.001666667,Western
Omuntu asobola okuwona akawuka ka siriimu singa amira eddagala?,Luganda,1045,Male,18-29,yogera_text_audio_20240526_092137.813678_2716.wav,0.001388889,Western
Awo nga bitanika okukula.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_091347.214026_34426.wav,0.000833333,Western
Kozesa emiti okusimba.,Luganda,3290,Male,18-29,yogera_text_audio_20241111_124525.012103_51139.wav,0.000277778,Western
Obadde okimanyi nti omusajja oyo teyasoma naye ayogera Oluzungu okusinga abaasoma?,Luganda,1045,Male,18-29,yogera_text_audio_20240526_104258.096334_2545.wav,0.001944444,Western
Ente enzungu esobola okuwaka nga yaakazaala ebbanga ttono.,Luganda,3282,Male,18-29,yogera_text_audio_20241111_092018.719097_9251.wav,0.001111111,Western
Osobola otya okubeera ne balimi banno mu ddembe?,Luganda,1031,Male,18-29,yogera_text_audio_20240525_092307.694919_2766.wav,0.000833333,Western
Abalimi bagaana okujja mu misomo nga beekwasa budde.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_091711.966589_2757.wav,0.001944444,Western
Ente zange nze kennyini nze nzitemera ebisagazi ne zirya.,Luganda,1035,Male,18-29,yogera_text_audio_20240526_100157.538090_2752.wav,0.001111111,Western
Omusawo yatusomesezza ku bye tulina okulya.,Luganda,1027,Male,18-29,yogera_text_audio_20240525_122708.449903_2704.wav,0.000833333,Western
Osobola okutunda endiga ez'olulyo.,Luganda,3294,Male,18-29,yogera_text_audio_20241111_100552.598283_46129.wav,0.000833333,Western
